uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
a208fa9260371d726a41b10b41ff83bc,"Los Rolling Stones amenazaron el domingo al presidente de Estados Unidos, Donald Trump, con iniciar acciones legales por el uso de sus canciones en los actos de campaña del mandatario pese a las notificaciones legales exigiendo que deje de hacerlo.",Los Rolling Stones amenazan con demandar a Donald Trump,http://www.eluniversal.com.mx/espectaculos/musica/los-rolling-stones-amenazan-con-demandar-donald-trump,eluniversal,www.eluniversal.com.mx,6,22
602fe4651de5d33fa8b8a896179d2805,"Como parte de las medidas de apoyo a las familias ante la pandemia por coronavirus Covid-19, la Coordinación Nacional de Becas para el Bienestar Benito Juárez entregará 400 mil becas a alumnos de nivel básico, es decir, preescolar, primaria y secundaria.",Cómo consigo una de Beca Benito Juárez de primaria y secundaria,http://www.unionpuebla.mx/articulo/2020/05/26/educacion/como-consigo-una-de-beca-benito-juarez-de-primaria-y-secundaria,eluniversal,www.unionpuebla.mx,7,22
785bd930682054e238b68a7bd8dfffbe, La actriz Emilia Clarke fue captada por los paparazzis en un parque de Londres al salir a pasear a su perro. ,emilia clarke conquista londres con leggings negros,https://www.viveusa.mx/showbiz/emilia-clarke-conquista-londres-con-leggings-negros,eluniversal,www.viveusa.mx,6,10
8575c3932ba6cb712425f5b20c6ee6bc, Los Centros para el Control y la Prevención de Enfermedades (CDC) agregaron tres signos a la lista de posibles síntomas de Covid-19 que publica en su sitio web. ,los cdc agregan tres posibles sintomas de covid 19 su lista,https://www.viveusa.mx/bienestar/los-cdc-agregan-tres-posibles-sintomas-de-covid-19-su-lista,eluniversal,www.viveusa.mx,7,14
e719ff2dcc196a496b8dd11b3c2062e4," Durante la llamada “nueva normalidad” las ventas en los restaurantes y cafeterías del Centro Histórico aún se mantienen bajas, informó Alfonso González Hurtado, presidente de la Asociación de Comerciantes Establecidos del Centro Histórico.",Continúan bajas las ventas en el Centro de Querétaro,https://www.eluniversalqueretaro.mx/portada/continuan-bajas-las-ventas-en-el-centro,eluniversal,www.eluniversalqueretaro.mx,5,21
8966ead10350f7a5357bc92c2a89ff6e," La válvula potosina desarrollada por investigadores en San Luis Potosí, devuelve la esperanza a pacientes delicados de Covid-19, pues tiene la función de regular el paso de oxígeno de un respirador clínico a una máscara, y además, previene el contagio de la enfermedad, y así hacer frente a la pandemia global por el coronavirus. ","Con tecnología 3D, potosinos crean válvula para enfrentar el Covid-19",https://sanluis.eluniversal.com.mx/sociedad/26-05-2020/con-tecnologia-3d-potosinos-crean-valvula-para-enfrentar-el-covid-19,eluniversal,sanluis.eluniversal.com.mx,5,29
ad5b9fc957493d8dc9bce1cecd12c378, Kylie Jenner fue captada por los paparazzis en calles de Los Ángeles destilando glamour y sensualidad con ajustado atuendo plateado con negro. ,kylie jenner remarca su figura con pantalones de cuero y corse,https://www.viveusa.mx/showbiz/kylie-jenner-remarca-su-figura-con-pantalones-de-cuero-y-corse,eluniversal,www.viveusa.mx,7,13
27ca54621267c917d8dc36f02ae1a5a8," La Administración de Alimentos y Medicamentos de Estados Unidos, (FDA por sus siglas en inglés) emitió una alerta por desinfectantes potencialmente tóxicos, elaborados y distribuidos por Esk Biochem SA de CV. ",alertan por desinfectante de manos potencialmente toxico,https://www.viveusa.mx/bienestar/alertan-por-desinfectante-de-manos-potencialmente-toxico,eluniversal,www.viveusa.mx,5,18
fe6bdff80037b8575d70d16c8077c1cf, Estado de México,Así viven mujeres presas la pandemia en el penal de Santiaguito,http://www.eluniversal.com.mx/nacion/asi-viven-mujeres-presas-la-pandemia-en-el-penal-de-santiaguito,eluniversal,www.eluniversal.com.mx,7,1
a4c8b2d007355112e7d1905b416bed97,"El mexicano Hirving Lozano volvió a sumar minutos con el Napoli en su victoria 3-1 ante el Spal de este domingo, en donde dejó buenas sensaciones para su técnico Gennaro Gattuso.",Gattuso elogia al 'Chucky': La velocidad de Hirving Lozano es una locura,http://www.eluniversal.com.mx/universal-deportes/futbol/gattuso-elogia-al-chucky-la-velocidad-de-lozano-es-una-locura,eluniversal,www.eluniversal.com.mx,6,16
8ef619f3bd6f1ca4b008ded83e92b838," Hay veces que la expresión más amorosa y elocuente es el silencio, pero le sigue la música. La música ejerce un gran poder. Su misterio y magia nos transforma; abre puertas interiores, se apodera del alma, tiene el prodigio de llevarnos de la mano hacia la luz y hacia el amor infinito, al menos así es para quienes hemos tenido la suerte de experimentarlo.",¿Qué música transmites?,https://www.eluniversal.com.mx/opinion/gaby-vargas/que-musica-transmites,eluniversal,www.eluniversal.com.mx,2,31
424915f1e4fcf1b5a8e59a0aaa3b22c4," Le platicamos que ayer los 16 alcaldes de la Ciudad de México, 12 morenistas como Néstor Núñez, de Cuauhtémoc; un priista, un panista, uno de Movimiento Ciudadano y otro que llegó por el PRD, Manuel Negrete, cerraron filas con la jefa de Gobierno, Claudia Sheinbaum, y condenaron el atentado que sufrió el secretario de Seguridad Ciudadana, Omar García Harfuch, quien sobrevivió, y afirmaron que trabajarán de forma coordinada con el gobierno federal y capitalino para bloquear al crimen y apostar a la prevención del delito. Lo interesante será ver el alcance que tendrán los buenos deseos de los ediles porque, en materia de seguridad pública, tienen muy pocas facultades y son el primer contacto con los vecinos y, a la vez, son los que tienen una mejor radiografía de lo que ocurre en sus territorios.",El alcance de los ediles en materia de seguridad pública,http://www.eluniversal.com.mx/metropoli/el-alcance-de-los-ediles-en-materia-de-seguridad-publica,eluniversal,www.eluniversal.com.mx,5,64
7d0a130073d5d6a5310451c0cd47885e,Texto: Carlos Villasana y Ruth Gómez,Los primeros departamentos de la capital,https://www.eluniversal.com.mx/opinion/mochilazo-en-el-tiempo/los-primeros-departamentos-de-la-capital,eluniversal,www.eluniversal.com.mx,3,5
4f2ab1f9d925581ce75ea97e81f39481," Jalisco tiene 6 mil 190 casos confirmados y 620 muertos por coronavirus, de acuerdo con el reporte del 27 de junio de la Secretaría de Salud del gobierno federal.",Casos confirmados de Covid-19 en Jalisco al 27 de junio,http://www.eluniversal.com.mx/estados/coronavirus-jalisco-casos-confirmados-de-covid-19-al-27-de-junio,eluniversal,www.eluniversal.com.mx,4,13
08ced40736049e6c919c437886d2d04c," Madrid, España.-",Crisis postcovid. Transportistas buscan ayuda en España,https://www.eluniversalqueretaro.mx/portada/transportistasbuscan-ayuda-en-espana,eluniversal,www.eluniversalqueretaro.mx,6,1
752e746f2f8a41e76e0040f94c298bfd,"Isabel, la hondureña mejor conocida como “Lady Zote” murió a los 47 años el pasado 26 de junio a causa de Covid-19 que se complicó por comorbilidad a causa de diabetes que padecía la mujer.",muere lady zote por covid 19 y diabetes se hizo viral por rechazar jabon,https://www.elgrafico.mx/viral/muere-lady-zote-por-covid-19-y-diabetes-se-hizo-viral-por-rechazar-jabon,eluniversal,www.elgrafico.mx,9,17
6404861bc585cef7a592c68e123fa8b0,"En el gremio audiovisual ya hay algo de desesperación por volver al trabajo, para lo cual se requiere presentar resultados de una prueba Covid. Muchos han valorado hacerlo a través de las llamadas ""pruebas rápidas"", el problema es que se ha reiterado oficialmente que dichas pruebas sólo tienen un 50 por ciento máximo de seguridad en su resultado. Eso, nos cuentan, pone alerta al gremio, pues saben que habrá vivales que quieran aprovecharse de la desinformación para tener su agosto y ofrecer esas pruebas rápidas como si fueran 100% confiables. ",Gremio audiovisual alerta sobre pruebas rápidas ,http://www.eluniversal.com.mx/espectaculos/farandula/gremio-audiovisual-alerta-sobre-pruebas-rapidas,eluniversal,www.eluniversal.com.mx,5,43
5aa8f3c602f76a8e453a3cebe83d62dc,"Cristiano Ronaldo reventó las redes con su nuevo conjunto veraniego de Louis Vuitton. Se trata de una camisa y un pantalón corto, con flores grandes y de diferentes colores que le valieron a la estrella de la Juventus algunas burlas de sus compañeros. ",¿Cuánto cuesta el extravagante conjunto Louis Vuitton de Cristiano Ronaldo?,http://www.eluniversal.com.mx/universal-deportes/futbol/cristiano-ronaldo-su-extravagante-conjunto-louis-vuitton,eluniversal,www.eluniversal.com.mx,7,22
aecdc6978742c667f347af9d4cc54a38,Reynosa.— La funeraría Valle de la Paz ha recibido más de 40 cuerpos de gente que falleció por Covid-19.,Don Óscar aligera duelo de familias,https://www.eluniversal.com.mx/nacion/coronavirus-don-oscar-aligera-duelo-de-familias,eluniversal,www.eluniversal.com.mx,5,7
96325635b9e644a130642a45d9049a31,"Pep Guardiola, entrenador del Manchester City, confirmó en rueda de prensa que su equipo le hará el pasillo de honor al Liverpool, flamante campeón de la Premier League. ","Manchester City hará pasillo al Liverpool, confirma Guardiola",http://www.eluniversal.com.mx/universal-deportes/futbol/manchester-city-hara-pasillo-al-liverpool-confirma-guardiola,eluniversal,www.eluniversal.com.mx,7,17
1d7ebc95f4170f931b197719be937266," El Gobierno del presidente de EU, Donald Trump, anunció este lunes que congela la emisión de nuevos visados de los tipos H-1B, H-2B, H-4, L-1 y J-1 y tarjetas de residencia (""green cards"") al menos hasta finales de este año, lo cual podría evitar la entrada al país de más de 240.000 extranjeros.",cuales son las visas que trump congelo hasta 2021,https://www.viveusa.mx/noticias/cuales-son-las-visas-que-trump-congelo-hasta-2021,eluniversal,www.viveusa.mx,4,24
91bf4ee8af9190bd91dd426e71866a94,Texto: Daniela Jurado,El caos de los primeros grandes conciertos en México,https://www.eluniversal.com.mx/opinion/mochilazo-en-el-tiempo/el-caos-de-los-primeros-grandes-conciertos-en-mexico,eluniversal,www.eluniversal.com.mx,5,3
f383d1b73e746dbf591a51281a708665,"De acuerdo con la página oficial de Kaspersky, una compañía internacional dedicada a la seguridad informática, muchos usuarios latinoamericanos navegan sin preocupación por la red, ignorando que existen algunos riesgos que provienen desde tu router de casa.",Así puedes evitar los hackeos desde casa,http://www.eluniversal.com.mx/techbit/tips-para-evitar-que-tu-router-sea-hackeado,eluniversal,www.eluniversal.com.mx,5,20
de93554863efc4b74af87b591492bcaa," Durante la semana que termina, las autoridades de salud reportaron el mayor número de contagios de coronavirus desde que se lleva el conteo (números que, como sabemos, no están actualizados al día, sino con semanas de retraso). Con sismo y atentado, nos dicen, pasó desapercibida una gran contradicción entre el presidente Andrés Manuel López Obrador y el subsecretario Hugo López-Gatell: mientras el primero afirma que el pueblo mexicano ha dado un ejemplo al mundo de comportamiento ante el virus, López Gatell confirmó que las medidas no fueron obedecidas. Molesto por el recordatorio que se hizo en medios de comunicación porque en abril él previó un fin de la epidemia en la CDMX el 25 de junio, el funcionario afirmó que ese pronóstico sólo ocurriría si la gente respetaba el confinamiento. Es decir, el pueblo bueno y sabio no obedeció las medidas sanitarias y los 26 mil muertos y contando son su culpa, no de las autoridades de Salud que, dice la versión oficial, todo lo han hecho bien.",El pueblo bueno resultó desobediente,https://www.eluniversal.com.mx/opinion/periodistas-el-universal/el-pueblo-bueno-resulto-desobediente,eluniversal,www.eluniversal.com.mx,4,85
1906e0f0f2c7b1a418f2c4257a66d4a2,"En el Día del Orgullo LGBTIQ+ con un pequeño bikini hecho de girasoles, La Bebeshita le gritó a sus seguidores la importancia de pintar el mundo de colores, de ser libres y amar a quien se quiera sin importar lo que el resto diga, pero el asunto no paró ahí, como ya se sabe a la amorosa le gusta consentir a sus fans así que junto a su mensaje dejó un par de candentes videos. ",la bebeshita sorprende con candente baile para conmemorar dia del orgullo lgbtiq,https://www.elgrafico.mx/espectaculos/la-bebeshita-sorprende-con-candente-baile-para-conmemorar-dia-del-orgullo-lgbtiq,eluniversal,www.elgrafico.mx,8,35
7b7aee85122dd7173c238c9494adc365,"Entre sus actividades sabatinas, los vecinos de Lomas de Chapultepec no dejaron pasar el momento de observar los impactos de municiones de armas largas visibles en las fachadas de las casas, justo en el sitio en donde ocurrió el ataque contra el jefe de la policía capitalina.",Vuelve la normalidad a Lomas de Chapultepec tras ataque a García Harfuch ,http://www.eluniversal.com.mx/metropoli/cdmx/atentado-garcia-harfuch-vuelve-la-normalidad-lomas-de-chapultepec-tras-ataque-garcia,eluniversal,www.eluniversal.com.mx,8,23
e08675437adeb3e16419838446ccdbac,"Almoloya de Juárez.— Víctor, líder de  comerciantes en este municipio, fue ejecutado ayer al estilo del crimen organizado, pues para la policía todo indica un ajuste de cuentas.",sicarios ejecutan lider de comerciantes en el edomex los agresores se dieron la fuga,https://www.elgrafico.mx/la-roja/sicarios-ejecutan-lider-de-comerciantes-en-el-edomex-los-agresores-se-dieron-la-fuga,eluniversal,www.elgrafico.mx,8,15
967ea9174fb25b1f8e30e5c03120892c,"La ‘Chiquis Rivera’ está de manteles largos por los festejos de sus 35 años de edad, y qué mejor manera de celebrarlos que despojándose de toda su ropa para fascinación de sus seguidores.",la chiquis rivera festejo sus 35 anos quitandose la ropa y asi reaccionaron sus fans,https://www.elgrafico.mx/espectaculos/la-chiquis-rivera-festejo-sus-35-anos-quitandose-la-ropa-y-asi-reaccionaron-sus-fans,eluniversal,www.elgrafico.mx,9,15
aee6d0e1985eda2a55b781f9af867c59,"María Eva “N”, mamá de José Antonio Yépez Ortíz ""El Marro"", líder del Cártel de Santa Rosa de Lima, fue puesta en libertad por falta de pruebas.",Madre de “El Marro” queda en libertad por falta de pruebas,http://www.eluniversal.com.mx/estados/madre-de-el-marro-queda-en-libertad-por-falta-de-pruebas,eluniversal,www.eluniversal.com.mx,6,18
bfdc7982dac8ff7eca0f5bcf56c33972,"Naucalpan, Méx.- El rostro de una pareja de ladrones fue a dada a conocer por habitantes de Ciudad Satélite, luego de que un hombre y una mujer sometieron con un arma de fuego a un automovilista al que le robaron una camioneta de color negro.",Video: Pareja asalta a automovilista en 30 segundos en Satélite,http://www.eluniversal.com.mx/metropoli/edomex/video-pareja-asalta-automovilista-en-30-segundos-en-satelite,eluniversal,www.eluniversal.com.mx,6,20
c6da8f2421c9dbfc6c60f097fd7109f1,"Belinda es una de las coaches de La Voz México 2020 que por fin dio inicio en junio, tras el paro de grabaciones por el coronavirus.","Belinda, edad, estatura y otros datos de la coach de La Voz",http://www.unionyucatan.mx/articulo/2020/06/02/espectaculos/belinda-edad-estatura-y-otros-datos-de-la-coach-de-la-voz,eluniversal,www.unionyucatan.mx,6,12
5f60c7cdf92aacf7b90f2e7fae67366f,"Yanet García se consolidó como una de las consentidas en redes sociales por su labor en la pantalla chica, contrario a estas bellezas tapatías que primero saltaron del Instagram para retar a la famosa chica del clima regiomontana.",Las influencers tapatías que hacen temblar a Yanet García,http://www.unionjalisco.mx/articulo/2020/06/02/espectaculos/las-influencers-tapatias-que-hacen-temblar-yanet-garcia,eluniversal,www.unionjalisco.mx,6,20
b28df23d65546beae6a5eba62f9602ee," Ilsa Aguilar Bautista sonríe mientras muestra su fe de bautismo. Ella es la primera mujer trans reconocida en Querétaro y que obtuviera el cambio de nombre y género en su acta de nacimiento, también es la primera que la Universidad Autónoma de Querétaro (UAQ) cambia su título universitario, y ahora quiere ser la primera en cambiar su nombre en su fe de bautismo, para vivir de manera plena su religión, parte de su tradición familiar.",Pide fe de bautismo. Mujer trans quiere ser reconocida por la Iglesia,https://www.eluniversalqueretaro.mx/portada/mujer-trans-lucha-por-ser-reconocida-por-la-iglesia,eluniversal,www.eluniversalqueretaro.mx,9,42
9081e83bc22fc0df25eef160c203f5a0," “Fueron días muy duros para mí y mi familia. Cuando acudí al hospital, la angustia me invadió ante la posibilidad de que me había contagiado por el virus”, contó Andrés, un hombre de 51 años de edad, luego de salir del Hospital General número 1 del IMSS, el pasado 22 de mayo.","“La angustia me invadió ante la posibilidad de haberme contagiado de coronavirus""",https://sanluis.eluniversal.com.mx/sociedad/02-06-2020/la-angustia-me-invadio-ante-la-posibilidad-de-haberme-contagiado-de-coronavirus,eluniversal,sanluis.eluniversal.com.mx,6,23
9302331bf8744a3763c9899e29248d6f,"Gloria Estefan regresa después de siete años sin publicar un disco y lo hace desde el ritmo brasileño, en honor a este país y agradecida por poder seguir cantando: ""la música me salvó. Es un privilegio y un honor que otras personas escuchen mi música y lo seguiré haciendo hasta el día que no pueda cantar"", dijo. ",Gloria Estefan regresa y lo hace de manera brasileña,http://www.eluniversal.com.mx/espectaculos/musica/gloria-estefan-regresa-y-lo-hace-de-manera-brasilena,eluniversal,www.eluniversal.com.mx,6,30
9f400463f8000642d8078994d25cfb90,El gobierno del Estado de México a través de la Secretaría del Medio Ambiente informó que se mantiene el cierre de operaciones de los Centros de Verificación de Emisiones Contaminantes de Vehículos Automotores Autorizados (CVECA),Citas para verificar Edomex 2020: Entérate ,http://www.unionedomex.mx/articulo/2020/06/02/gente/citas-para-verificar-edomex-2020-enterate,eluniversal,www.unionedomex.mx,4,18
53468cf97e235c7431aaab008637ea1b," Tras suspender el envío de jornaleros por la pandemia de coronavirus, el gobierno de México y el de Canadá acordaron retomar el Programa de Trabajadores Agrícolas Temporales (PTAT). ",requisitos para el programa de trabajadores agricolas en canada,https://www.viveusa.mx/negocios/requisitos-para-el-programa-de-trabajadores-agricolas-en-canada,eluniversal,www.viveusa.mx,5,16
744e28a316a8383f3de1db41a6d22bfb,"Bajo un fuerte dispositivo de seguridad, con una escolta de más de 200 agentes de la Secretaría de Seguridad Ciudadana (SSC-CDMX) y de la Policía de Investigación (PDI), la madrugada de este domingo los 19 detenidos por el ataque en contra del titular de la Policía, Omar García Harfuch, fueron trasladados al Reclusorio Sur.   Los presuntos gatilleros a sueldo, todo el tiempo estuvieron dentro de dos unidades conocidas como “Rino”, el operativo fue coordinado por varias instituciones de seguridad y en el trayecto, vigilados por las cámaras del C-5 del Gobierno Capitalino, ante el temor de un trabajo de “rescate” para liberarlos.   Se espera que durante el transcurso del día inicie la audiencia de control, en la que un juez del Tribunal Superior de Justicia Local califique de legal la detención de los 19 imputados, este proceso será a puerta cerradas por la contingencia ocasionada por el Covid-19.  ",Trasladan a los 19 detenidos por ataque contra García Harfuch al Reclusorio Sur,http://www.eluniversal.com.mx/metropoli/cdmx/trasladan-los-19-detenidos-por-ataque-contra-garcia-harfuch-al-reclusorio-sur,eluniversal,www.eluniversal.com.mx,7,67
214871b46773a471bcf2a9625ebcc358,Nos dicen que el presidente Andrés Manuel López Obrador afina el mensaje para celebrar el segundo aniversario de su triunfo electoral el próximo miércoles 1 de julio.,"AMLO festeja dos años de triunfo, ¿habrá cambios?",https://www.eluniversal.com.mx/nacion/bajo-reserva-expres-amlo-festeja-dos-anos-de-triunfo-habra-cambios,eluniversal,www.eluniversal.com.mx,6,16
17e169885b2b7cd1ef9c76dec0cb9a18, Más de 3 mil 400 personas han donado $41 mil dólares para el barista Lenin Gutiérrez por su firmeza para negar el servicio a una mujer que exigió ser atendida sin cubrebocas. ,41 mil dolares para barista que nego servicio mujer sin cubrebocas,https://www.viveusa.mx/compras/41-mil-dolares-para-barista-que-nego-servicio-mujer-sin-cubrebocas,eluniversal,www.viveusa.mx,7,16
3fecd6c26bdf72a28a5d218a0824704b,"Cada domingo, Carlos solía asistir a la iglesia Misión Cristiana Incluyente, la cual se ubica en la colonia Roma, alcaldía de Cuauhtémoc; esto, antes de la emergencia sanitaria.",¿Cómo es una iglesia a la que asisten personas de la comunidad LGBTTTI?,http://www.eluniversal.com.mx/metropoli/cdmx/como-es-una-iglesia-la-que-asisten-personas-de-la-comunidad-lgbttti,eluniversal,www.eluniversal.com.mx,5,16
ed1249df100a27d67a2b65c7711b2140," El empresario Mark Zuckerberg ha construido un imperio de redes sociales. No sólo es creador de Facebook, ha sumado Messenger, Instagram y WhatsApp a su dominio. ",la intensa rutina diaria de mark zuckerberg creador de facebook,https://www.viveusa.mx/negocios/la-intensa-rutina-diaria-de-mark-zuckerberg-creador-de-facebook,eluniversal,www.viveusa.mx,7,15
6914dabb90b847aaaf712e81edc33a8f," Museos, zonas arqueológicas, bibliotecas, centros de trabajo y las tres escuelas del Instituto Nacional de Antropología e Historia (INAH) serán abiertos de forma gradual cuando el semáforo epidemiológico se encuentre en amarillo y verde.",INAH: “Turismo no nos presionará para abrir museos y zonas arqueológicas”,https://oaxaca.eluniversal.com.mx/nacion/23-06-2020/inah-turismo-no-nos-presionara-para-abrir-museos-y-zonas-arqueologicas,eluniversal,oaxaca.eluniversal.com.mx,7,21
8f354ccc785c9630599c170ef0ec78fc,"Antes de alcanzar fama por su peculiar forma de narrar los partidos de fútbol, Enrique Bermúdez de la Serna comenzó su peregrinar en Guadalajara, ciudad donde conoció a su esposa y madre de sus dos hijos, Leticia Torres Prince.",La bella heredera tapatía del ‘Perro’ Bermúdez,http://www.unionjalisco.mx/articulo/2020/06/01/espectaculos/la-bella-heredera-tapatia-del-perro-bermudez,eluniversal,www.unionjalisco.mx,5,22
a0907bf4f44a780564655e09af1577bd,"En el marco de la celebración del orgullo gay y ante la pandemia por Covid-19, Hugo López-Gatell, subsecretario de Prevención y Promoción de la Salud, agradeció a la comunidad LGBT+ por haber realizado la marcha 42 de forma virtual. ",López-Gatell agradece a comunidad LGBT por marcha virtual,http://www.eluniversal.com.mx/nacion/lopez-gatell-agradece-comunidad-lgbt-por-marcha-virtual,eluniversal,www.eluniversal.com.mx,5,17
a1ae4baca0a5c31f331de233f349d58d," Al terminar su mandato, don Felipe Calderón pasó algunos meses en Harvard. Nunca se supo si dio clases en la augusta Universidad, si realizó determinado tipo de investigación, si publicó artículos en doctas y académicas revistas o simplemente se refugió tras su lamentable mandato y su contribución, como tantos otros, si no es que todos sus antecesores, a la destrucción del país. Después de haberle declarado la “guerra al narco”, desde la comodidad de su despacho, y con su familia bien resguardada, el conflicto entre mexicanos, sin vínculos con el narcotráfico, y mexicanos, incluyendo políticos, dedicados a comprar y vender estupefacientes, se incrementó. Menuda herencia del calderonismo. El expresidente, obligado por la sociedad, intentó menguar el dolor de los familiares de las nunca veraces cifras oficiales de muertos y desaparecidos mediante el polémico Memorial de las Víctimas, que en esa época, de acuerdo a números gubernamentales, siempre falsos, eran, hasta noviembre de 2012, 60 mil muertos y 10 mil desaparecidos.",México como violencia,https://www.eluniversal.com.mx/opinion/arnoldo-kraus/mexico-como-violencia,eluniversal,www.eluniversal.com.mx,2,90
e46441ba2c3b18c3d28a05b9c9e78937,"Jugar con las combinaciones de alimentos es algo delicioso, pero además es algo que puede resultar sumamente nutritivo, pues hay algunos ingredientes que juntos forman un mix nutritivo que puede servir para diferentes propósitos.",Alimentos que debes combinar para obtener un mix de nutrientes,http://www.eluniversal.com.mx/menu/combina-estos-alimentos-para-explotar-sus-nutrientes,eluniversal,www.eluniversal.com.mx,6,19
2449147ad077d7cd96a70f286103f40b," La modelo Kendall Jenner sorprendió a sus seguidores con una sesión de fotografías en lencería, las cuales forman parte de la promoción de la nueva línea de maquillaje de Kylie Cosmetics. ",kendall jenner apuesta por lenceria para sesion con kylie,https://www.viveusa.mx/showbiz/kendall-jenner-apuesta-por-lenceria-para-sesion-con-kylie,eluniversal,www.viveusa.mx,6,17
64d5aaad908b5e4802d33c75eaf05b9c,"Nueva York celebró este domingo el Día del Orgullo LGBTI sin su multitudinario desfile, cancelado en su 50 aniversario por la Covid-19, pero la reivindicación por los derechos y libertades de esta comunidad estuvo presente tanto en un evento virtual como en las calles, donde una marcha alternativa sumó fuerzas con el movimiento Black Lives Matter (BLM).",Nueva York celebra los 50 años de su Desfile del Orgullo con evento virtual,http://www.eluniversal.com.mx/mundo/nueva-york-celebra-los-50-anos-de-su-desfile-del-orgullo-con-evento-virtual,eluniversal,www.eluniversal.com.mx,8,28
f668fbc336c92e01556a15b29f400eec,"El tratado comercial entre México, Estados Unidos y Canadá (T-MEC) será una palanca ""muy importante"" para la recuperación de la economía nacional después de la emergencia sanitaria provoacada por el coronavirus, consideró la secretaria de Economía, Graciela Márquez.","T-MEC, una palanca muy importante para recuperar la economía: Márquez Colín",http://www.eluniversal.com.mx/nacion/politica/t-mec-una-palanca-muy-importante-para-recuperar-la-economia-marquez-colin,eluniversal,www.eluniversal.com.mx,6,20
76171fff4739c5cee3d39d5abff89291,"Washington.- El número de casos confirmados de COVID-19 en todo el mundo acaba de superar los 10 millones, según el recuento de la Universidad John Hopkins, mientras que el de número de muertos está cerca del medio millón.",Coronavirus: número de casos de Covid-19 en el mundo supera los 10 millones,http://www.eluniversal.com.mx/mundo/coronavirus-numero-de-casos-de-covid-19-en-el-mundo-supera-los-10-millones,eluniversal,www.eluniversal.com.mx,6,18
283eb15a96262f94562b960bcffe2b18,Christian Nodal es una de las estrellas del regional mexicano y ahora se estrena como coach de La Voz México 2020.,"Christian Nodal, edad y secretos del coach de La Voz México 2020",http://www.unionyucatan.mx/articulo/2020/06/02/espectaculos/christian-nodal-edad-y-secretos-del-coach-de-la-voz-mexico-2020,eluniversal,www.unionyucatan.mx,7,10
91cc9dd472a5e033e754edfcec872597,La Secretaría de Educación Pública (SEP) presentó el nuevo calendario escolar por coronavirus Covid-19.,Nuevo calendario escolar por coronavirus Covid-19 para imprimir,http://www.unionguanajuato.mx/articulo/2020/06/03/educacion/nuevo-calendario-escolar-por-coronavirus-covid-19-para-imprimir,eluniversal,www.unionguanajuato.mx,5,9
